heliost_number,n.s,azimut_angle,x,y,power,net_power
519,0.950927,47.8624,-10.5,-9.5,606.279,227273
520,0.726377,51.6325,12,-9.5,463.114,227736
521,0.957988,51.6325,-12,-9.5,0,227736
522,0.709329,54.8658,13.5,-9.5,452.245,228188
523,0.964036,54.8658,-13.5,-9.5,0,228188
524,0.692887,57.6526,15,-9.5,441.761,228630
525,0.969173,57.6526,-15,-9.5,0,228630
526,0.677113,60.0685,16.5,-9.5,431.704,229062
527,0.973502,60.0685,-16.5,-9.5,0,229062
528,0.662045,62.1759,18,-9.5,422.097,229484
529,0.97712,62.1759,-18,-9.5,0,229484
530,0.647702,64.0256,19.5,-9.5,412.953,229897
531,0.980122,64.0256,-19.5,-9.5,0,229897
532,0.634086,65.6589,21,-9.5,404.272,230301
533,0.982589,65.6589,-21,-9.5,0,230301
534,0.621187,67.1095,22.5,-9.5,396.048,230697
535,0.9846,67.1095,-22.5,-9.5,0,230697
536,0.608986,68.4047,24,-9.5,388.269,231085
537,0.986219,68.4047,-24,-9.5,628.78,231714
538,0.597458,69.5672,25.5,-9.5,380.919,232095
539,0.987505,69.5672,-25.5,-9.5,629.6,232725
540,0.586572,70.6155,27,-9.5,373.979,233099
541,0.988509,70.6155,-27,-9.5,630.24,233729
542,0.576297,71.5651,28.5,-9.5,367.428,234096
543,0.989275,71.5651,-28.5,-9.5,630.728,234727
544,0.566598,72.4287,30,-9.5,361.244,235088
545,0.989839,72.4287,-30,-9.5,631.088,235719
546,0.557444,73.2174,31.5,-9.5,355.407,236075
547,0.990233,73.2174,-31.5,-9.5,631.34,236706
548,0.548799,73.94,33,-9.5,349.896,237056
549,0.990485,73.94,-33,-9.5,631.5,237688
550,0.540633,74.6044,34.5,-9.5,344.689,238032
551,0.990617,74.6044,-34.5,-9.5,631.584,238664
552,0.532914,75.2173,36,-9.5,339.768,239004
553,0.99065,75.2173,-36,-9.5,631.605,239635
554,0.525613,75.7841,37.5,-9.5,335.113,239970
555,0.990598,75.7841,-37.5,-9.5,631.572,240602
556,0.518704,76.3099,39,-9.5,330.708,240933
557,0.990478,76.3099,-39,-9.5,631.495,241564
558,0.512159,76.7989,40.5,-9.5,326.535,241891
559,0.990299,76.7989,-40.5,-9.5,631.382,242522
560,0.505954,77.2547,42,-9.5,322.579,242845
561,0.990074,77.2547,-42,-9.5,631.238,243476
562,0.500068,77.6806,43.5,-9.5,318.826,243795
563,0.989809,77.6806,-43.5,-9.5,631.069,244426
564,0.494478,78.0793,45,-9.5,315.263,244741
565,0.989512,78.0793,-45,-9.5,630.88,245372
566,0.489166,78.4533,46.5,-9.5,311.876,245684
567,0.98919,78.4533,-46.5,-9.5,630.674,246314
568,0.484114,78.8049,48,-9.5,308.655,246623
569,0.988847,78.8049,-48,-9.5,630.456,247254
570,0.479304,79.1359,49.5,-9.5,305.588,247559
571,0.988488,79.1359,-49.5,-9.5,630.227,248189
572,0.474722,79.4482,51,-9.5,302.667,248492
573,0.988116,79.4482,-51,-9.5,629.99,249122
574,0.470352,79.7432,52.5,-9.5,299.881,249422
575,0.987735,79.7432,-52.5,-9.5,629.747,250052
576,0.466181,80.0223,54,-9.5,297.222,250349
577,0.987347,80.0223,-54,-9.5,629.5,250978
578,0.462198,80.2868,55.5,-9.5,294.682,251273
579,0.986955,80.2868,-55.5,-9.5,629.249,251902
580,0.45839,80.5377,57,-9.5,292.254,252195
581,0.98656,80.5377,-57,-9.5,628.998,252824
582,0.454748,80.7761,58.5,-9.5,289.932,253114
583,0.986165,80.7761,-58.5,-9.5,628.745,253742
584,0.45126,81.0029,60,-9.5,287.708,254030
585,0.985769,81.0029,-60,-9.5,628.493,254658
586,0.447919,81.2188,61.5,-9.5,285.578,254944
587,0.985375,81.2188,-61.5,-9.5,628.242,255572
588,0.444715,81.4248,63,-9.5,283.536,255856
589,0.984983,81.4248,-63,-9.5,627.992,256484
590,0.441641,81.6213,64.5,-9.5,281.576,256765
591,0.984595,81.6213,-64.5,-9.5,627.745,257393
592,0.43869,81.8091,66,-9.5,279.694,257673
593,0.98421,81.8091,-66,-9.5,627.499,258300
594,0.435854,81.9888,67.5,-9.5,277.886,258578
595,0.983829,81.9888,-67.5,-9.5,627.257,259205
596,0.433127,82.1607,69,-9.5,276.147,259482
597,0.983454,82.1607,-69,-9.5,627.017,260109
598,0.430504,82.3255,70.5,-9.5,274.475,260383
599,0.983083,82.3255,-70.5,-9.5,626.781,261010
600,0.427978,82.4836,72,-9.5,272.865,261283
601,0.982718,82.4836,-72,-9.5,626.548,261909
602,0.425545,82.6353,73.5,-9.5,271.313,262181
603,0.982358,82.6353,-73.5,-9.5,626.318,262807
604,0.4232,82.781,75,-9.5,269.818,263077
605,0.982004,82.781,-75,-9.5,626.093,263703
606,0.872272,0,0,-11,556.132,264259
607,0.856419,7.76518,1.5,-11,546.024,264805
608,0.88721,7.76518,-1.5,-11,565.656,265371
609,0.839815,15.2551,3,-11,535.438,265906
610,0.9011,15.2551,-3,-11,574.511,266481
611,0.822649,22.249,4.5,-11,524.493,267005
612,0.913846,22.249,-4.5,-11,582.638,267588
613,0.805118,28.6105,6,-11,513.317,268101
614,0.925398,28.6105,-6,-11,590.003,268691
615,0.787423,34.2869,7.5,-11,502.035,269193
616,0.935742,34.2869,-7.5,-11,596.598,269790
617,0.76975,39.2894,9,-11,490.767,270280
618,0.944901,39.2894,-9,-11,602.437,270883
619,0.752267,43.6678,10.5,-11,479.62,271362
620,0.952926,43.6678,-10.5,-11,607.554,271970
621,0.735119,47.4896,12,-11,468.687,272439
622,0.959891,47.4896,-12,-11,611.994,273051
623,0.718422,50.8263,13.5,-11,458.042,273509
624,0.965881,50.8263,-13.5,-11,0,273509
625,0.702267,53.7462,15,-11,447.742,273956
626,0.970989,53.7462,-15,-11,0,273956
627,0.686719,56.3099,16.5,-11,437.829,274394
628,0.975311,56.3099,-16.5,-11,0,274394
629,0.671821,58.5704,18,-11,428.33,274823
630,0.978938,58.5704,-18,-11,0,274823
631,0.657596,60.5725,19.5,-11,419.261,275242
632,0.981958,60.5725,-19.5,-11,0,275242
633,0.644051,62.354,21,-11,410.626,275653
634,0.98445,62.354,-21,-11,0,275653
635,0.631184,63.9465,22.5,-11,402.422,276055
636,0.986487,63.9465,-22.5,-11,0,276055
637,0.618981,65.3764,24,-11,394.641,276450
638,0.988133,65.3764,-24,-11,0,276450
639,0.607421,66.666,25.5,-11,387.271,276837
640,0.989445,66.666,-25.5,-11,0,276837
641,0.596478,67.8337,27,-11,380.295,277217
642,0.990472,67.8337,-27,-11,631.492,277849
643,0.586127,68.8952,28.5,-11,373.695,278222
644,0.991258,68.8952,-28.5,-11,631.993,278854
645,0.576336,69.8637,30,-11,367.452,279222
646,0.991838,69.8637,-30,-11,632.363,279854
647,0.567075,70.7505,31.5,-11,361.548,280216
648,0.992246,70.7505,-31.5,-11,632.623,280848
649,0.558314,71.5651,33,-11,355.962,281204
650,0.992507,71.5651,-33,-11,632.789,281837
651,0.550023,72.3156,34.5,-11,350.676,282188
652,0.992646,72.3156,-34.5,-11,632.878,282821
653,0.542174,73.0092,36,-11,345.672,283166
654,0.992681,73.0092,-36,-11,632.9,283799
655,0.534739,73.6518,37.5,-11,340.932,284140
656,0.99263,73.6518,-37.5,-11,632.868,284773
657,0.527692,74.2488,39,-11,336.438,285110
658,0.992507,74.2488,-39,-11,632.789,285742
659,0.521007,74.8047,40.5,-11,332.177,286075
660,0.992324,74.8047,-40.5,-11,632.672,286707
661,0.514663,75.3236,42,-11,328.132,287035
662,0.992091,75.3236,-42,-11,632.524,287668
663,0.508636,75.8089,43.5,-11,324.289,287992
664,0.991817,75.8089,-43.5,-11,632.349,288624
665,0.502908,76.2637,45,-11,320.637,288945
666,0.99151,76.2637,-45,-11,632.153,289577
667,0.497457,76.6908,46.5,-11,317.162,289894
668,0.991175,76.6908,-46.5,-11,631.94,290526
669,0.492268,77.0926,48,-11,313.854,290840
670,0.990819,77.0926,-48,-11,631.713,291472
671,0.487324,77.4712,49.5,-11,310.701,291783
672,0.990446,77.4712,-49.5,-11,631.475,292414
673,0.482609,77.8285,51,-11,307.695,292722
674,0.990059,77.8285,-51,-11,631.228,293353
675,0.478109,78.1664,52.5,-11,304.826,293658
676,0.989662,78.1664,-52.5,-11,630.975,294289
677,0.473811,78.4862,54,-11,302.086,294591
678,0.989257,78.4862,-54,-11,630.717,295222
679,0.469702,78.7894,55.5,-11,299.466,295521
680,0.988848,78.7894,-55.5,-11,630.456,296152
681,0.465772,79.0772,57,-11,296.961,296448
682,0.988435,79.0772,-57,-11,630.193,297079
683,0.46201,79.3508,58.5,-11,294.562,297373
684,0.988021,79.3508,-58.5,-11,629.929,298003
685,0.458405,79.6111,60,-11,292.264,298295
686,0.987608,79.6111,-60,-11,629.666,298925
687,0.45495,79.8592,61.5,-11,290.061,299215
688,0.987195,79.8592,-61.5,-11,629.403,299845
689,0.451635,80.0958,63,-11,287.947,300132
690,0.986785,80.0958,-63,-11,629.141,300762
691,0.448452,80.3217,64.5,-11,285.918,301048
692,0.986378,80.3217,-64.5,-11,628.881,301676
693,0.445394,80.5377,66,-11,283.968,301960
694,0.985974,80.5377,-66,-11,628.624,302589
695,0.442455,80.7443,67.5,-11,282.094,302871
696,0.985575,80.7443,-67.5,-11,628.37,303500
697,0.439627,80.9421,69,-11,280.292,303780
698,0.985181,80.9421,-69,-11,628.118,304408
699,0.436906,81.1317,70.5,-11,278.556,304686
700,0.984792,81.1317,-70.5,-11,627.87,305314
701,0.434284,81.3136,72,-11,276.885,305591
702,0.984408,81.3136,-72,-11,627.626,306219
703,0.431758,81.4883,73.5,-11,275.274,306494
704,0.98403,81.4883,-73.5,-11,627.385,307122
705,0.429322,81.6561,75,-11,273.721,307395
706,0.983658,81.6561,-75,-11,627.147,308022
707,0.875862,0,0,-12.5,558.42,308581
708,0.860588,6.84278,1.5,-12.5,548.682,309129
709,0.890269,6.84278,-1.5,-12.5,567.606,309697
710,0.844597,13.4957,3,-12.5,538.487,310236
711,0.903689,13.4957,-3,-12.5,576.162,310812
712,0.828056,19.7989,4.5,-12.5,527.941,311340
713,0.916037,19.7989,-4.5,-12.5,584.035,311924
714,0.811147,25.641,6,-12.5,517.16,312441
715,0.927263,25.641,-6,-12.5,591.192,313032
716,0.79405,30.9638,7.5,-12.5,506.26,313538
717,0.937353,30.9638,-7.5,-12.5,597.625,314136
718,0.776937,35.7539,9,-12.5,495.349,314631
719,0.946324,35.7539,-9,-12.5,603.344,315235
720,0.759965,40.0303,10.5,-12.5,484.528,315719
721,0.954221,40.0303,-10.5,-12.5,608.379,316328
722,0.743269,43.8309,12,-12.5,473.884,316801
723,0.961107,43.8309,-12,-12.5,612.77,317414
724,0.726964,47.2026,13.5,-12.5,463.488,317878
725,0.967059,47.2026,-13.5,-12.5,616.565,318494
726,0.711139,50.1944,15,-12.5,453.398,318948
727,0.972162,50.1944,-15,-12.5,619.818,319567
728,0.695859,52.8533,16.5,-12.5,443.656,320011
729,0.9765,52.8533,-16.5,-12.5,0,320011
730,0.681171,55.2222,18,-12.5,434.292,320445
731,0.980161,55.2222,-18,-12.5,0,320445
732,0.667103,57.3391,19.5,-12.5,425.322,320871
733,0.983225,57.3391,-19.5,-12.5,0,320871
734,0.653668,59.2373,21,-12.5,416.757,321287
735,0.985767,59.2373,-21,-12.5,0,321287
736,0.640868,60.9454,22.5,-12.5,408.596,321696
737,0.987856,60.9454,-22.5,-12.5,0,321696
738,0.628695,62.488,24,-12.5,400.835,322097
739,0.989555,62.488,-24,-12.5,0,322097
740,0.617133,63.8861,25.5,-12.5,393.463,322490
741,0.990917,63.8861,-25.5,-12.5,0,322490
742,0.606162,65.1576,27,-12.5,386.469,322877
743,0.991992,65.1576,-27,-12.5,0,322877
744,0.595759,66.3179,28.5,-12.5,379.836,323257
745,0.992821,66.3179,-28.5,-12.5,632.989,323890
746,0.585898,67.3801,30,-12.5,373.549,324263
747,0.99344,67.3801,-30,-12.5,633.384,324897
748,0.576552,68.3556,31.5,-12.5,367.59,325264
749,0.993882,68.3556,-31.5,-12.5,633.666,325898
750,0.567693,69.2539,33,-12.5,361.942,326260
751,0.994173,69.2539,-33,-12.5,633.851,326894
752,0.559295,70.0836,34.5,-12.5,356.588,327250
753,0.994337,70.0836,-34.5,-12.5,633.956,327884
754,0.55133,70.8519,36,-12.5,351.51,328236
755,0.994393,70.8519,-36,-12.5,633.992,328870
756,0.543774,71.565,37.5,-12.5,346.692,329216
757,0.994359,71.565,-37.5,-12.5,633.97,329850
758,0.536601,72.2287,39,-12.5,342.119,330192
759,0.994249,72.2287,-39,-12.5,633.9,330826
760,0.529788,72.8476,40.5,-12.5,337.775,331164
761,0.994076,72.8476,-40.5,-12.5,633.789,331798
762,0.523313,73.426,42,-12.5,333.647,332132
763,0.99385,73.426,-42,-12.5,633.645,332765
764,0.517155,73.9677,43.5,-12.5,329.72,333095
765,0.99358,73.9677,-43.5,-12.5,633.473,333728
766,0.511294,74.4759,45,-12.5,325.984,334054
767,0.993275,74.4759,-45,-12.5,633.279,334688
768,0.505712,74.9536,46.5,-12.5,322.425,335010
769,0.99294,74.9536,-46.5,-12.5,633.065,335643
770,0.500393,75.4034,48,-12.5,319.034,335962
771,0.992581,75.4034,-48,-12.5,632.836,336595
772,0.495319,75.8277,49.5,-12.5,315.799,336911
773,0.992203,75.8277,-49.5,-12.5,632.595,337543
774,0.490476,76.2284,51,-12.5,312.711,337856
775,0.99181,76.2284,-51,-12.5,632.345,338489
776,0.485849,76.6075,52.5,-12.5,309.761,338798
777,0.991406,76.6075,-52.5,-12.5,632.087,339430
778,0.481427,76.9666,54,-12.5,306.942,339737
779,0.990993,76.9666,-54,-12.5,631.824,340369
780,0.477197,77.3073,55.5,-12.5,304.245,340673
781,0.990575,77.3073,-55.5,-12.5,631.557,341305
782,0.473148,77.6309,57,-12.5,301.663,341607
783,0.990152,77.6309,-57,-12.5,631.288,342238
784,0.469268,77.9387,58.5,-12.5,299.19,342537
785,0.989727,77.9387,-58.5,-12.5,631.017,343168
786,0.465549,78.2317,60,-12.5,296.819,343465
787,0.989302,78.2317,-60,-12.5,630.746,344096
788,0.461982,78.511,61.5,-12.5,294.544,344390
789,0.988877,78.511,-61.5,-12.5,630.475,345021
790,0.458557,78.7775,63,-12.5,292.36,345313
791,0.988454,78.7775,-63,-12.5,630.205,345943
792,0.455267,79.0321,64.5,-12.5,290.263,346234
793,0.988034,79.0321,-64.5,-12.5,629.937,346863
794,0.452105,79.2756,66,-12.5,288.247,347152
795,0.987617,79.2756,-66,-12.5,629.671,347781
796,0.449063,79.5085,67.5,-12.5,286.308,348068
797,0.987204,79.5085,-67.5,-12.5,629.408,348697
798,0.446136,79.7317,69,-12.5,284.441,348982
799,0.986796,79.7317,-69,-12.5,629.148,349611
800,0.443317,79.9457,70.5,-12.5,282.644,349893
801,0.986392,79.9457,-70.5,-12.5,628.891,350522
802,0.4406,80.151,72,-12.5,280.912,350803
803,0.985995,80.151,-72,-12.5,628.637,351432
804,0.437982,80.3482,73.5,-12.5,279.242,351711
805,0.985602,80.3482,-73.5,-12.5,628.387,352339
806,0.435455,80.5377,75,-12.5,277.632,352617
807,0.985216,80.5377,-75,-12.5,628.141,353245
808,0.878778,0,0,-14,560.279,353805
809,0.864079,6.11549,1.5,-14,550.908,354356
810,0.892661,6.11549,-1.5,-14,569.13,354925
811,0.848698,12.0948,3,-14,541.101,355467
812,0.90562,12.0948,-3,-14,577.393,356044
813,0.832786,17.8189,4.5,-14,530.956,356575
814,0.917577,17.8189,-4.5,-14,585.016,357160
815,0.816505,23.1986,6,-14,520.576,357680
816,0.928486,23.1986,-6,-14,591.971,358272
817,0.800018,28.1786,7.5,-14,510.065,358783
818,0.93833,28.1786,-7.5,-14,598.248,359381
819,0.783483,32.7352,9,-14,499.522,359880
820,0.947124,32.7352,-9,-14,603.855,360484
821,0.767044,36.8699,10.5,-14,489.042,360973
822,0.954904,36.8699,-10.5,-14,608.815,361582
823,0.75083,40.6013,12,-14,478.704,362061
824,0.961724,40.6013,-12,-14,613.163,362674
825,0.734947,43.9584,13.5,-14,468.578,363142
826,0.967652,43.9584,-13.5,-14,616.943,363759
827,0.719484,46.9749,15,-14,458.719,364218
828,0.972764,46.9749,-15,-14,620.202,364838
829,0.704508,49.6859,16.5,-14,449.171,365287
830,0.977137,49.6859,-16.5,-14,622.99,365910
831,0.690066,52.125,18,-14,439.963,366350
832,0.980849,52.125,-18,-14,625.356,366976
833,0.676191,54.3236,19.5,-14,431.117,367407
834,0.983976,54.3236,-19.5,-14,0,367407
835,0.662901,56.3099,21,-14,422.643,367830
836,0.986587,56.3099,-21,-14,0,367830
837,0.650202,58.1092,22.5,-14,414.547,368244
838,0.98875,58.1092,-22.5,-14,0,368244
839,0.63809,59.7436,24,-14,406.825,368651
840,0.990521,59.7436,-24,-14,0,368651
841,0.626557,61.2324,25.5,-14,399.471,369050
842,0.991954,61.2324,-25.5,-14,0,369050
843,0.615585,62.5924,27,-14,392.477,369443
844,0.993096,62.5924,-27,-14,0,369443
845,0.605157,63.8384,28.5,-14,385.828,369829
846,0.993988,63.8384,-28.5,-14,0,369829
847,0.595249,64.9831,30,-14,379.511,370208
848,0.994665,64.9831,-30,-14,0,370208
849,0.585839,66.0375,31.5,-14,373.512,370582
850,0.99516,66.0375,-31.5,-14,634.481,371216
851,0.576903,67.0113,33,-14,367.814,371584
852,0.995498,67.0113,-33,-14,634.696,372219
853,0.568414,67.9128,34.5,-14,362.402,372581
854,0.995704,67.9128,-34.5,-14,634.827,373216
855,0.560351,68.7495,36,-14,357.261,373573
856,0.995797,68.7495,-36,-14,634.887,374208
857,0.552688,69.5277,37.5,-14,352.375,374560
858,0.995796,69.5277,-37.5,-14,634.886,375195
859,0.545402,70.2532,39,-14,347.73,375543
860,0.995714,70.2532,-39,-14,634.834,376178
861,0.538473,70.9308,40.5,-14,343.312,376521
862,0.995564,70.9308,-40.5,-14,634.738,377156
863,0.531878,71.5651,42,-14,339.107,377495
864,0.995358,71.5651,-42,-14,634.607,378130
865,0.525598,72.1598,43.5,-14,335.103,378465
866,0.995105,72.1598,-43.5,-14,634.445,379099
867,0.519614,72.7185,45,-14,331.288,379430
868,0.994812,72.7185,-45,-14,634.259,380065
869,0.513908,73.2442,46.5,-14,327.651,380392
870,0.994487,73.2442,-46.5,-14,634.052,381026
871,0.508465,73.7398,48,-14,324.18,381350
872,0.994136,73.7398,-48,-14,633.828,381984
873,0.503268,74.2076,49.5,-14,320.867,382305
874,0.993764,74.2076,-49.5,-14,633.591,382939
875,0.498303,74.6499,51,-14,317.701,383256
876,0.993374,74.6499,-51,-14,633.342,383890
877,0.493556,75.0686,52.5,-14,314.675,384204
878,0.992972,75.0686,-52.5,-14,633.085,384838
879,0.489015,75.4655,54,-14,311.779,385149
880,0.992559,75.4655,-54,-14,632.822,385782
881,0.484667,75.8424,55.5,-14,309.007,386091
882,0.992138,75.8424,-55.5,-14,632.554,386724
883,0.480501,76.2005,57,-14,306.352,387030
884,0.991712,76.2005,-57,-14,632.282,387662
885,0.476508,76.5413,58.5,-14,303.806,387966
886,0.991283,76.5413,-58.5,-14,632.009,388598
887,0.472678,76.866,60,-14,301.364,388900
888,0.990852,76.866,-60,-14,631.734,389531
889,0.469001,77.1756,61.5,-14,299.019,389830
890,0.990421,77.1756,-61.5,-14,631.459,390462
891,0.465469,77.4712,63,-14,296.767,390759
892,0.989991,77.4712,-63,-14,631.185,391390
893,0.462074,77.7537,64.5,-14,294.603,391684
894,0.989563,77.7537,-64.5,-14,630.912,392315
895,0.458809,78.0239,66,-14,292.521,392608
896,0.989138,78.0239,-66,-14,630.641,393238
897,0.455667,78.2826,67.5,-14,290.518,393529
898,0.988716,78.2826,-67.5,-14,630.372,394159
899,0.452642,78.5305,69,-14,288.589,394448
900,0.988298,78.5305,-69,-14,630.106,395078
901,0.449727,78.7682,70.5,-14,286.731,395365
902,0.987885,78.7682,-70.5,-14,629.843,395995
903,0.446917,78.9965,72,-14,284.94,396280
904,0.987477,78.9965,-72,-14,629.582,396909
905,0.444207,79.2157,73.5,-14,283.211,397192
906,0.987075,79.2157,-73.5,-14,629.326,397822
907,0.441591,79.4265,75,-14,281.544,398103
908,0.986678,79.4265,-75,-14,629.073,398732
909,0.881109,0,0,-15.5,561.765,399294
910,0.866974,5.52755,1.5,-15.5,552.753,399847
911,0.89448,5.52755,-1.5,-15.5,570.29,400417
912,0.852193,10.9541,3,-15.5,543.33,400960
913,0.906989,10.9541,-3,-15.5,578.266,401539
914,0.836902,16.1892,4.5,-15.5,533.581,402072
915,0.918565,16.1892,-4.5,-15.5,585.646,402658
916,0.821246,21.1613,6,-15.5,523.599,403181
917,0.929165,21.1613,-6,-15.5,592.405,403774
918,0.805371,25.821,7.5,-15.5,513.478,404287
919,0.938773,25.821,-7.5,-15.5,598.53,404886
920,0.789421,30.1414,9,-15.5,503.308,405389
921,0.947397,30.1414,-9,-15.5,604.028,405993
922,0.773529,34.1145,10.5,-15.5,493.176,406486
923,0.955066,34.1145,-10.5,-15.5,608.918,407095
924,0.757813,37.7468,12,-15.5,483.156,407578
925,0.961827,37.7468,-12,-15.5,613.229,408192
926,0.742376,41.0548,13.5,-15.5,473.314,408665
927,0.96774,41.0548,-13.5,-15.5,616.998,409282
928,0.727301,44.0608,15,-15.5,463.703,409746
929,0.972869,44.0608,-15,-15.5,620.269,410366
930,0.712657,46.7899,16.5,-15.5,454.366,410820
931,0.977287,46.7899,-16.5,-15.5,623.085,411443
932,0.698492,49.2679,18,-15.5,445.335,411889
933,0.981063,49.2679,-18,-15.5,625.493,412514
934,0.684841,51.5198,19.5,-15.5,436.632,412951
935,0.984266,51.5198,-19.5,-15.5,627.535,413578
936,0.671726,53.5691,21,-15.5,428.27,414007
937,0.986962,53.5691,-21,-15.5,629.254,414636
938,0.659158,55.4375,22.5,-15.5,420.257,415056
939,0.989212,55.4375,-22.5,-15.5,0,415056
940,0.647139,57.1443,24,-15.5,412.594,415469
941,0.991072,57.1443,-24,-15.5,0,415469
942,0.635662,58.707,25.5,-15.5,405.277,415874
943,0.992592,58.707,-25.5,-15.5,0,415874
944,0.624717,60.141,27,-15.5,398.299,416272
945,0.993817,60.141,-27,-15.5,0,416272
946,0.614288,61.46,28.5,-15.5,391.65,416664
947,0.994788,61.46,-28.5,-15.5,0,416664
948,0.604358,62.6761,30,-15.5,385.319,417049
949,0.995539,62.6761,-30,-15.5,0,417049
950,0.594907,63.7999,31.5,-15.5,379.292,417429
951,0.996102,63.7999,-31.5,-15.5,0,417429
952,0.585912,64.8407,33,-15.5,373.558,417802
953,0.996502,64.8407,-33,-15.5,0,417802
954,0.577353,65.8068,34.5,-15.5,368.101,418170
955,0.996765,65.8068,-34.5,-15.5,635.504,418806
956,0.569207,66.7054,36,-15.5,362.907,419169
957,0.996909,66.7054,-36,-15.5,635.596,419804
958,0.561453,67.5431,37.5,-15.5,357.963,420162
959,0.996953,67.5431,-37.5,-15.5,635.624,420798
960,0.554069,68.3254,39,-15.5,353.256,421151
961,0.996912,68.3254,-39,-15.5,635.598,421787
962,0.547036,69.0574,40.5,-15.5,348.772,422136
963,0.996799,69.0574,-40.5,-15.5,635.525,422771
964,0.540333,69.7435,42,-15.5,344.498,423116
965,0.996624,69.7435,-42,-15.5,635.414,423751
966,0.533942,70.3879,43.5,-15.5,340.424,424091
967,0.996398,70.3879,-43.5,-15.5,635.27,424727
968,0.527845,70.994,45,-15.5,336.536,425063
969,0.99613,70.994,-45,-15.5,635.099,425698
970,0.522025,71.5651,46.5,-15.5,332.826,426031
971,0.995825,71.5651,-46.5,-15.5,634.905,426666
972,0.516466,72.1039,48,-15.5,329.281,426995
973,0.995491,72.1039,-48,-15.5,634.692,427630
974,0.511153,72.613,49.5,-15.5,325.894,427956
975,0.995133,72.613,-49.5,-15.5,634.464,428590
976,0.506072,73.0948,51,-15.5,322.655,428913
977,0.994755,73.0948,-51,-15.5,634.223,429547
978,0.501211,73.5514,52.5,-15.5,319.555,429867
979,0.994362,73.5514,-52.5,-15.5,633.972,430501
980,0.496556,73.9846,54,-15.5,316.587,430817
981,0.993956,73.9846,-54,-15.5,633.713,431451
982,0.492095,74.396,55.5,-15.5,313.743,431765
983,0.993541,74.396,-55.5,-15.5,633.448,432398
984,0.487819,74.7874,57,-15.5,311.017,432709
985,0.993119,74.7874,-57,-15.5,633.179,433342
986,0.483716,75.1601,58.5,-15.5,308.401,433651
987,0.992692,75.1601,-58.5,-15.5,632.907,434284
988,0.479778,75.5153,60,-15.5,305.89,434590
989,0.992262,75.5153,-60,-15.5,632.633,435222
990,0.475995,75.8542,61.5,-15.5,303.478,435526
991,0.99183,75.8542,-61.5,-15.5,632.358,436158
992,0.472359,76.1779,63,-15.5,301.16,436459
993,0.991398,76.1779,-63,-15.5,632.082,437091
994,0.468862,76.4875,64.5,-15.5,298.931,437390
995,0.990968,76.4875,-64.5,-15.5,631.808,438022
996,0.465497,76.7837,66,-15.5,296.785,438319
997,0.990539,76.7837,-66,-15.5,631.534,438950
998,0.462257,77.0674,67.5,-15.5,294.72,439245
999,0.990113,77.0674,-67.5,-15.5,631.263,439876
1000,0.459136,77.3394,69,-15.5,292.73,440169
1001,0.98969,77.3394,-69,-15.5,630.993,440800
1002,0.456127,77.6003,70.5,-15.5,290.811,441091
1003,0.989271,77.6003,-70.5,-15.5,630.726,441722
1004,0.453225,77.8509,72,-15.5,288.961,442011
1005,0.988857,77.8509,-72,-15.5,630.462,442641
1006,0.450425,78.0917,73.5,-15.5,287.176,442928
1007,0.988448,78.0917,-73.5,-15.5,630.201,443558
1008,0.447722,78.3233,75,-15.5,285.452,443844
1009,0.988044,78.3233,-75,-15.5,629.943,444474
1010,0.88294,0,0,-17,562.933,445037
1011,0.869352,5.04244,1.5,-17,554.269,445591
1012,0.895814,5.04244,-1.5,-17,571.141,446162
1013,0.855155,10.008,3,-17,545.218,446707
1014,0.907887,10.008,-3,-17,578.838,447286
1015,0.840471,14.8265,4.5,-17,535.856,447822
1016,0.919094,14.8265,-4.5,-17,585.984,448408
1017,0.825428,19.44,6,-17,526.266,448934
1018,0.929395,19.44,-6,-17,592.551,449527
1019,0.810159,23.8059,7.5,-17,516.53,450043
1020,0.938771,23.8059,-7.5,-17,598.529,450642
1021,0.794793,27.8973,9,-17,506.733,451149
